"";"BloodID";"BirdID";"TestResult";"TestMethod";"Researcher";"CatchID";"BloodSource";"OccasionDate";"Island";"occasionyear";"birthyear";"birthday";"age";"ParasiteSequence";"MalariaConsensus";"Mismatches";"Ntests";"check";"SexEstimate";"OccasionID";"TerritoryID";"FieldPeriodID";"avg_invert";"BreedGroupID";"Status";"Observer";"PeriodStart";"PeriodEnd";"PeriodYear";"newstat";"lifespan";"newlifespan"
"113";153;1579;1;"T";"DLG";2986;"A";"2003-07-29";"CN";2003;2000;"2000-06-04";3;NA;1;0;2;TRUE;1;1178;174;30;3,65308711307692;551;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";3017;3017
"114";154;1799;1;"T";"DLG";2846;"A";"2003-07-29";"CN";2003;2002;"2002-12-01";1;NA;1;0;2;TRUE;1;1178;174;30;3,65308711307692;551;"U";NA;"2003-06-06";"2003-09-02";2003;"Sub";409;409
"115";155;1685;1;"T";"DLG";3003;"A";"2003-07-30";"CN";2003;2002;"2002-07-30";1;NA;1;0;2;TRUE;0;1180;116;30;3,65308711307692;527;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";2964;2964
"116";156;1429;0;"T";"DLG";2921;"A";"2003-07-31";"CN";2003;1999;"1999-01-12";4;NA;0;0;2;TRUE;0;1182;134;30;3,65308711307692;3318;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";2790;2790
"117";157;1587;0;"T";"DLG";2988;"A";"2003-07-31";"CN";2003;1999;"1999-08-08";4;NA;0;0;2;TRUE;1;1183;144;30;3,65308711307692;539;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";3318;3318
"118";158;1581;0;"T";"DLG";2987;"A";"2003-07-31";"CN";2003;2000;"2000-04-06";3;NA;0;0;2;TRUE;1;1182;144;30;3,65308711307692;NA;NA;NA;NA;NA;NA;"Sub";3253;3253
"119";159;1369;0;"T";"DLG";2917;"A";"2003-08-04";"CN";2003;1997;"1997-07-23";6;NA;0;0;2;TRUE;0;1187;60;30;3,65308711307692;489;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";2972;1897
"120";160;1745;1;"T";"DLG";2967;"A";"2003-08-04";"CN";2003;2002;"2002-01-16";1;NA;1;0;2;TRUE;1;1186;60;30;3,65308711307692;489;"ABX";NA;"2003-06-06";"2003-09-02";2003;"Sub";728;259
"121";172;1800;1;"T";"DLG";2830;"A";"2003-08-06";"CN";2003;2002;"2002-08-06";1;NA;1;0;2;TRUE;0;1188;55;30;3,65308711307692;485;"H";NA;"2003-06-06";"2003-09-02";2003;"Sub";1867;1867
"122";173;1199;1;"T";"DLG";2922;"A";"2003-08-07";"CN";2003;1996;"1996-07-15";7;NA;1;0;2;TRUE;1;1189;108;30;3,65308711307692;521;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";4238;4238
"123";174;1612;1;"T";"DLG";2994;"A";"2003-08-07";"CN";2003;2000;"2000-11-12";3;NA;1;0;2;TRUE;0;1189;108;30;3,65308711307692;521;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";1158;689
"124";175;1244;0;"T";"DLG";2911;"A";"2003-08-07";"CN";2003;1997;"1997-05-02";6;NA;0;0;2;TRUE;0;1189;71;30;3,65308711307692;498;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";4146;4146
"125";177;1801;1;"T";"DLG";2812;"A";"2003-08-09";"CN";2003;2002;"2002-12-12";1;NA;1;0;2;TRUE;1;1190;137;30;3,65308711307692;2587;"ABX";NA;"2003-06-06";"2003-09-02";2003;"Sub";4100;3945
"126";178;1802;1;"T";"DLG";2809;"A";"2003-08-10";"CN";2003;2002;"2002-08-10";1;NA;1;0;2;TRUE;1;1191;80;30;3,65308711307692;NA;NA;NA;NA;NA;NA;"Sub";2953;2953
"127";179;1803;1;"T";"DLG";2810;"A";"2003-08-11";"CN";2003;2002;"2002-08-11";1;NA;1;0;2;TRUE;0;1193;109;30;3,65308711307692;522;"H";NA;"2003-06-06";"2003-09-02";2003;"Sub";NA;3339
"128";182;1807;1;"T";"DLG";2816;"A";"2003-08-12";"CN";2003;2002;"2002-12-15";1;NA;1;0;2;TRUE;0;1194;90;30;3,65308711307692;NA;NA;NA;NA;NA;NA;"Sub";395;395
"129";186;1699;1;"T";"DLG";3007;"A";"2003-08-16";"CN";2003;2002;"2002-01-15";1;NA;1;0;2;TRUE;1;1199;54;30;3,65308711307692;484;"ABX";NA;"2003-06-06";"2003-09-02";2003;"Sub";1691;1691
"130";187;1821;1;"T";"DLG";2811;"A";"2003-08-16";"CN";2003;2002;"2002-08-16";1;NA;1;0;2;TRUE;0;1198;54;30;3,65308711307692;484;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";5514;4954
"131";188;1598;0;"T";"DLG";2990;"A";"2003-08-17";"CN";2003;2000;"2000-04-14";3;NA;0;0;2;TRUE;0;1200;96;30;3,65308711307692;515;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";2481;2481
"132";189;1822;0;"T";"DLG";2823;"A";"2003-08-17";"CN";2003;2002;"2002-08-17";1;NA;0;0;2;TRUE;1;1200;96;30;3,65308711307692;515;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";879;879
"133";190;1533;1;"T";"DLG";2927;"A";"2003-08-18";"CN";2003;1999;"1999-08-31";4;NA;1;0;2;TRUE;1;1201;99;30;3,65308711307692;517;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";5873;5665
"134";191;1823;1;"T";"DLG";2824;"A";"2003-08-19";"CN";2003;2002;"2002-08-19";1;NA;1;0;2;TRUE;1;1202;85;30;3,65308711307692;509;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";2012;2012
"135";192;1491;0;"T";"DLG";2909;"A";"2003-08-19";"CN";2003;1999;"1999-07-30";4;NA;0;0;2;TRUE;0;1203;85;30;3,65308711307692;509;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";4060;4060
"136";196;1827;1;"T";"DLG";2828;"A";"2003-08-21";"CN";2003;2002;"2002-12-24";1;NA;1;0;2;TRUE;0;1206;56;30;3,65308711307692;486;"ABX";NA;"2003-06-06";"2003-09-02";2003;"Sub";4088;3933
"137";211;1213;0;"T";"DLG";2920;"A";"2003-08-27";"CN";2003;1997;"1997-07-27";6;NA;0;0;2;TRUE;1;1213;68;30;3,65308711307692;495;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";2968;1893
"138";216;1503;0;"T";"DLG";2924;"A";"2003-08-27";"CN";2003;1999;"1999-01-05";4;NA;0;0;2;TRUE;0;1213;30;30;3,65308711307692;467;"BrF";NA;"2003-06-06";"2003-09-02";2003;"Dom";3334;3334
"139";217;507;0;"T";"DLG";2944;"A";"2003-08-27";"CN";2003;1993;"1993-07-08";10;NA;0;0;2;TRUE;1;1213;30;30;3,65308711307692;467;"BrM";NA;"2003-06-06";"2003-09-02";2003;"Dom";5540;5540
"140";221;1851;0;"T";"DLG";2901;"A";"2003-08-30";"CN";2003;2003;"2003-01-02";0;NA;0;0;2;TRUE;0;1216;94;30;3,65308711307692;513;"H";NA;"2003-06-06";"2003-09-02";2003;"Sub";2252;2252
"141";231;1606;1;"T";"DLG";3098;"A";"2003-12-13";"CN";2003;2000;"2000-07-04";3;NA;1;0;2;TRUE;1;1224;28;31;NA;2611;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";2251;2251
"142";232;1879;0;"T";"DLG";3097;"A";"2003-12-14";"CN";2003;2003;"2003-09-17";0;NA;0;0;2;TRUE;0;1226;28;31;NA;2611;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";725;483
"143";233;1501;1;"T";"DLG";3118;"A";"2003-12-14";"CN";2003;1999;"1999-01-02";4;NA;1;0;2;TRUE;0;1226;28;31;NA;2611;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";3912;3912
"144";234;1774;1;"T";"DLG";3099;"A";"2003-12-14";"CN";2003;2002;"2002-10-29";1;NA;1;0;2;TRUE;1;1226;28;31;NA;2611;"ABX";"LB";"2003-12-12";"2004-01-14";2003;"Sub";2140;2140
"145";235;1864;0;"T";"DLG";3082;"A";"2003-12-15";"CN";2003;2003;"2003-07-28";0;NA;0;0;2;TRUE;0;1228;30;31;NA;2612;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";3872;3717
"146";236;1865;1;"T";"DLG";3083;"A";"2003-12-15";"CN";2003;2003;"2003-09-15";0;NA;1;0;2;TRUE;0;1228;14;31;NA;2600;"U";"LB";"2003-12-12";"2004-01-14";2003;"Sub";1462;1462
"147";237;1866;1;"T";"DLG";3084;"A";"2003-12-15";"CN";2003;2003;"2003-08-05";0;NA;1;0;2;TRUE;1;1228;14;31;NA;NA;NA;NA;NA;NA;NA;"Sub";NA;298
"148";238;458;1;"T";"DLG";3109;"A";"2003-12-15";"CN";2003;1992;"1992-08-11";11;NA;1;0;2;TRUE;0;1228;14;31;NA;2600;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4779;3704
"149";239;1773;1;"T";"DLG";3110;"A";"2003-12-15";"CN";2003;2002;"2002-06-26";1;NA;1;0;2;TRUE;1;1228;27;31;NA;2610;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";1264;1264
"150";240;1409;0;"T";"DLG";3111;"A";"2003-12-15";"CN";2003;1998;"1998-08-27";5;NA;0;0;2;TRUE;0;1228;16;31;NA;2602;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";NA;1497
"151";241;1867;1;"T";"DLG";3085;"A";"2003-12-16";"CN";2003;2003;"2003-08-19";0;NA;1;0;2;TRUE;1;1230;43;31;NA;2621;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";1647;1647
"152";242;1698;1;"T";"DLG";3112;"A";"2003-12-17";"CN";2003;2001;"2001-09-12";2;NA;1;0;2;TRUE;1;1232;54;31;NA;2631;"ABX";"LB";"2003-12-12";"2004-01-14";2003;"Sub";3285;3285
"153";243;1868;1;"T";"DLG";3086;"A";"2003-12-17";"CN";2003;2003;"2003-08-09";0;NA;1;0;2;TRUE;1;1232;52;31;NA;2629;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";5889;5523
"154";244;832;0;"T";"DLG";3102;"A";"2003-12-19";"CN";2003;1994;"1994-05-31";9;NA;0;0;2;TRUE;0;1235;83;31;NA;2656;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4212;4212
"155";245;1769;1;"T";"DLG";3114;"A";"2003-12-19";"CN";2003;2003;"2003-02-20";0;NA;1;0;2;TRUE;1;1235;127;31;NA;2684;"ABX";"LB";"2003-12-12";"2004-01-14";2003;"Sub";2203;2203
"156";246;1770;0;"T";"DLG";3113;"A";"2003-12-19";"CN";2003;2003;"2003-03-22";0;NA;0;0;2;TRUE;1;1235;127;31;NA;2684;"ABX";"LB";"2003-12-12";"2004-01-14";2003;"Sub";662;530
"157";247;1870;0;"T";"DLG";3088;"A";"2003-12-20";"CN";2003;2003;"2003-08-08";0;NA;0;0;2;TRUE;0;1236;82;31;NA;2655;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";523;391
"158";248;1356;0;"T";"DLG";3115;"A";"2003-12-20";"CN";2003;1997;"1997-08-05";6;NA;0;0;2;TRUE;1;1236;82;31;NA;2655;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4427;4427
"159";249;1869;1;"T";"DLG";3087;"A";"2003-12-19";"CN";2003;2003;"2003-08-07";0;NA;1;0;2;TRUE;1;1235;83;31;NA;2656;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";4436;4228
"160";250;1872;1;"T";"DLG";3090;"A";"2003-12-22";"CN";2003;2003;"2003-08-17";0;NA;1;0;2;TRUE;0;1240;108;31;NA;2673;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";3482;3332
"161";251;1871;1;"T";"DLG";3089;"A";"2003-12-21";"CN";2003;2003;"2003-04-25";0;NA;1;0;2;TRUE;1;1238;94;31;NA;2665;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";2139;2139
"162";252;1166;0;"T";"DLG";3103;"A";"2003-12-22";"CN";2003;1996;"1996-11-08";7;NA;0;0;2;TRUE;1;1240;26;31;NA;2609;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";2987;2154
"163";254;1550;0;"T";"DLG";3104;"A";"2003-12-22";"CN";2003;1999;"1999-09-23";4;NA;0;0;2;TRUE;0;1240;26;31;NA;2609;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";NA;1105
"164";255;1874;1;"T";"DLG";3092;"A";"2003-12-22";"CN";2003;2003;"2003-08-06";0;NA;1;0;2;TRUE;1;1240;68;31;NA;2643;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";161;161
"165";256;1669;0;"T";"DLG";3116;"A";"2003-12-22";"CN";2003;2001;"2001-07-24";2;NA;0;0;2;TRUE;0;1240;68;31;NA;2643;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";5180;4972
"166";257;1788;1;"T";"DLG";3106;"A";"2003-12-23";"CN";2003;2002;"2002-11-14";1;NA;1;0;2;TRUE;1;1241;125;31;NA;2682;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";1767;1767
"167";258;1875;0;"T";"DLG";3093;"A";"2003-12-22";"CN";2003;2003;"2003-08-20";0;NA;0;0;2;TRUE;0;1240;127;31;NA;2684;"SEEN1";"LB";"2003-12-12";"2004-01-14";2003;"Sub";147;147
"168";259;1876;1;"T";"DLG";3094;"A";"2003-12-22";"CN";2003;2003;"2003-08-10";0;NA;1;0;2;TRUE;0;1240;8;31;NA;2595;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";NA;293
"169";260;862;1;"T";"DLG";3117;"A";"2003-12-24";"CN";2003;1994;"1994-07-04";9;NA;1;-1;2;TRUE;0;1243;90;31;NA;2661;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4178;4178
"170";261;1878;1;"T";"DLG";3096;"A";"2003-12-24";"CN";2003;2001;"2001-12-24";2;NA;1;0;2;TRUE;1;1243;90;31;NA;2661;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";1713;1713
"171";262;1785;0;"T";"DLG";3107;"A";"2003-12-23";"CN";2003;2002;"2002-11-11";1;NA;0;0;2;TRUE;1;1241;125;31;NA;NA;NA;NA;NA;NA;NA;"Sub";1035;1035
"172";263;544;0;"T";"DLG";3122;"A";"2003-12-27";"CN";2003;1993;"1993-07-21";10;NA;0;0;2;TRUE;1;1245;159;31;NA;2697;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4193;3360
"173";264;1890;0;"T";"DLG";3124;"A";"2003-12-27";"CN";2003;2003;"2003-08-07";0;NA;0;0;2;TRUE;1;1245;105;31;NA;2672;"OFL";"FG";"2003-12-12";"2004-01-14";2003;"Sub";1659;1659
"174";265;1884;1;"T";"DLG";3134;"A";"2003-12-27";"CN";2003;2003;"2003-08-05";0;NA;1;0;2;TRUE;1;1245;109;31;NA;2674;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";NA;298
"175";266;1882;0;"T";"DLG";3132;"A";"2003-12-26";"CN";2003;2003;"2003-04-30";0;NA;0;0;2;TRUE;1;1244;155;31;NA;2695;"ABX";"LB";"2003-12-12";"2004-01-14";2003;"Sub";NA;395
"176";267;1509;1;"T";"DLG";3105;"A";"2003-12-22";"CN";2003;1999;"1999-03-27";4;NA;1;0;2;TRUE;1;1240;7;31;NA;2594;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4185;4185
"177";268;1883;1;"T";"DLG";3133;"A";"2003-12-27";"CN";2003;2003;"2003-08-29";0;NA;1;0;2;TRUE;1;1245;144;31;NA;2693;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";138;138
"178";269;1877;1;"T";"DLG";3095;"A";"2003-12-23";"CN";2003;2003;"2003-09-24";0;NA;1;0;2;TRUE;1;1241;125;31;NA;2682;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";5843;5645
"179";270;1401;1;"T";"DLG";3119;"A";"2003-12-23";"CN";2003;1997;"1997-09-09";6;NA;1;0;2;TRUE;0;1241;125;31;NA;2682;"BrF";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4749;4749
"180";271;1381;1;"T";"DLG";3123;"A";"2003-12-27";"CN";2003;1997;"1997-08-05";6;NA;1;0;2;TRUE;1;1245;105;31;NA;2672;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";3050;3050
"181";272;1616;1;"T";"DLG";3126;"A";"2004-01-01";"CN";2004;2000;"2000-11-20";4;NA;1;0;2;TRUE;1;1248;127;31;NA;2684;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";4117;4117
"182";273;1885;1;"T";"DLG";3135;"A";"2004-01-01";"CN";2004;2003;"2003-08-20";1;NA;1;0;2;TRUE;0;1248;127;31;NA;2684;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";511;379
"183";274;1881;1;"T";"DLG";3125;"A";"2003-12-28";"CN";2003;2003;"2003-08-22";0;NA;1;0;2;TRUE;1;1246;169;31;NA;2702;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";4421;4213
"184";275;1886;1;"T";"DLG";3136;"A";"2004-01-02";"CN";2004;2002;"2002-07-20";2;NA;1;0;2;TRUE;1;1249;134;31;NA;2687;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";2799;2799
"185";276;1591;0;"T";"DLG";3129;"A";"2004-01-03";"CN";2004;2000;"2000-06-12";4;NA;0;0;2;TRUE;1;1251;75;31;NA;2649;"BrM";"LB";"2003-12-12";"2004-01-14";2003;"Dom";2008;2008
"186";277;1358;1;"T";"DLG";3128;"A";"2004-01-03";"CN";2004;1997;"1997-12-12";7;NA;1;0;2;TRUE;1;1251;75;31;NA;NA;NA;NA;NA;NA;NA;"Sub";2921;2921
"187";278;1887;1;"T";"DLG";3137;"A";"2004-01-02";"CN";2004;2003;"2003-09-05";1;NA;1;0;2;TRUE;1;1249;134;31;NA;2687;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";NA;267
"188";279;1597;1;"T";"DLG";3127;"A";"2004-01-02";"CN";2004;2000;"2000-04-14";4;NA;1;-1;2;TRUE;0;1249;139;31;NA;NA;NA;NA;NA;NA;NA;"Sub";1734;901
"189";280;1833;1;"T";"DLG";3130;"A";"2004-01-03";"CN";2004;2003;"2003-08-13";1;NA;1;0;2;TRUE;0;1251;75;31;NA;2649;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";NA;290
"190";281;1739;1;"T";"DLG";3131;"A";"2004-01-03";"CN";2004;2002;"2002-07-26";2;NA;1;-1;2;TRUE;1;1251;53;31;NA;2630;"ABX";"LB";"2003-12-12";"2004-01-14";2003;"Sub";2235;2235
"191";282;1888;1;"T";"DLG";3138;"A";"2004-01-03";"CN";2004;2003;"2003-08-17";1;NA;1;0;2;TRUE;0;1251;53;31;NA;2630;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";NA;286
"192";283;1889;1;"T";"DLG";3139;"A";"2004-01-04";"CN";2004;2003;"2003-10-06";1;NA;1;0;2;TRUE;0;1252;125;31;NA;2682;"OFL";"LB";"2003-12-12";"2004-01-14";2003;"Sub";464;100
"193";284;2959;1;"T";"DLG";3423;"A";"2004-05-24";"CN";2004;2003;"2003-05-25";1;NA;1;0;2;TRUE;0;1263;54;32;NA;2747;"U";NA;"2004-05-17";"2004-05-29";2004;"Sub";2665;2665
"194";285;2960;1;"T";"DLG";3424;"A";"2004-05-24";"CN";2004;2003;"2003-09-27";1;NA;1;0;2;TRUE;1;1263;57;32;NA;NA;NA;NA;NA;NA;NA;"Sub";5107;4741
"195";286;1723;1;"T";"DLG";3426;"A";"2004-05-25";"CN";2004;2002;"2002-05-31";2;NA;1;0;2;TRUE;1;1266;24;32;NA;2724;"BrM";NA;"2004-05-17";"2004-05-29";2004;"Dom";957;124
"196";287;1726;1;"T";"DLG";3422;"A";"2004-05-24";"CN";2004;2002;"2002-07-01";2;NA;1;-1;2;TRUE;1;1263;57;32;NA;2750;"BrM";NA;"2004-05-17";"2004-05-29";2004;"Dom";NA;93
"197";288;1702;1;"T";"DLG";3427;"A";"2004-05-25";"CN";2004;2002;"2002-08-03";2;NA;1;-1;2;TRUE;1;1266;3;32;NA;NA;NA;NA;NA;NA;NA;"Sub";2960;2960
"198";289;2964;1;"T";"DLG";3431;"A";"2004-05-25";"CN";2004;2002;"2002-12-28";2;NA;1;-1;2;TRUE;1;1266;75;32;NA;2765;"ABX";NA;"2004-05-17";"2004-05-29";2004;"Sub";1881;1881
"199";290;2963;1;"T";"DLG";3430;"A";"2004-05-25";"CN";2004;2004;"2004-01-26";0;NA;1;0;2;TRUE;0;1267;99;32;NA;2785;"OFL";NA;"2004-05-17";"2004-05-29";2004;"Sub";2419;2419
"200";291;2965;1;"T";"DLG";3432;"A";"2004-05-25";"CN";2004;2004;"2004-02-25";0;NA;1;0;2;TRUE;1;1267;75;32;NA;2765;"OFL";NA;"2004-05-17";"2004-05-29";2004;"Sub";NA;94
"201";292;1042;0;"T";"DLG";3514;"A";"2004-06-06";"CN";2004;1996;"1996-07-04";8;NA;0;-1;2;TRUE;0;1296;63;34;3,1884100425;604;"BrF";NA;"2004-05-30";"2004-09-02";2004;"Dom";7748;7188
"202";293;1485;0;"T";"DLG";3518;"A";"2004-06-08";"CN";2004;1998;"1998-07-26";6;NA;0;0;2;TRUE;1;1301;12;34;3,1884100425;2833;"BrM";NA;"2004-05-30";"2004-09-02";2004;"Dom";2960;2960
"203";294;2976;1;"T";"DLG";3443;"A";"2004-06-06";"CN";2004;2003;"2003-10-10";1;NA;1;0;2;TRUE;1;1295;173;34;3,1884100425;637;"BrM";NA;"2004-05-30";"2004-09-02";2004;"Dom";2527;2527
"204";295;2973;1;"T";"DLG";3440;"A";"2004-06-05";"CN";2004;2004;"2004-02-06";0;NA;1;-1;2;TRUE;1;1293;159;34;3,1884100425;2871;"SEEN1";NA;"2004-05-30";"2004-09-02";2004;"Sub";341;341
"205";296;1767;0;"T";"DLG";3519;"A";"2004-06-08";"CN";2004;2002;"2002-06-15";2;NA;0;0;2;TRUE;1;1301;12;34;3,1884100425;2833;"SEEN1";"CE";"2004-05-30";"2004-09-02";2004;"Sub";1919;1919
"206";297;1610;0;"T";"DLG";3516;"A";"2004-06-05";"CN";2004;2000;"2000-11-10";4;NA;0;0;2;TRUE;1;1293;155;34;3,1884100425;2870;"BrM";NA;"2004-05-30";"2004-09-02";2004;"Dom";2271;2271
"207";298;1806;1;"T";"DLG";3515;"A";"2004-06-04";"CN";2004;2003;"2003-08-05";1;NA;1;0;2;TRUE;1;1291;138;34;3,1884100425;2865;"ABX";NA;"2004-05-30";"2004-09-02";2004;"Sub";526;394
"208";299;1608;1;"T";"DLG";3425;"A";"2004-05-25";"CN";2004;2000;"2000-11-08";4;NA;1;-1;2;TRUE;1;1266;116;32;NA;2795;"BrM";NA;"2004-05-17";"2004-05-29";2004;"Dom";2273;2273
"209";300;2967;1;"T";"DLG";3434;"A";"2004-05-28";"CN";2004;2004;"2004-01-29";0;NA;1;0;2;TRUE;1;1271;55;32;NA;2748;"OFL";NA;"2004-05-17";"2004-05-29";2004;"Sub";349;349
"210";303;2968;1;"T";"DLG";3435;"A";"2004-05-29";"CN";2004;2003;"2003-10-02";1;NA;1;0;2;TRUE;0;1273;55;32;NA;2748;"U";NA;"2004-05-17";"2004-05-29";2004;"Sub";3651;3436
"211";304;2966;1;"T";"DLG";3433;"A";"2004-05-26";"CN";2004;2004;"2004-02-26";0;NA;1;0;2;TRUE;1;1269;8;32;NA;2712;"OFL";NA;"2004-05-17";"2004-05-29";2004;"Sub";5322;5130
"212";305;2970;0;"T";"MEM";3437;"A";"2004-05-30";"CN";2004;2003;"2003-05-30";1;NA;0;0;2;TRUE;0;1277;174;34;3,1884100425;NA;NA;NA;NA;NA;NA;"Sub";NA;365
"213";306;2978;0;"T";"DLG";3445;"A";"2004-06-07";"CN";2004;2003;"2003-06-07";1;NA;0;-1;2;TRUE;0;1299;86;34;3,1884100425;2850;"BrF";NA;"2004-05-30";"2004-09-02";2004;"Dom";3923;3768
"214";307;1368;0;"T";"DLG";3567;"A";"2004-06-11";"CN";2004;1997;"1997-07-21";7;NA;0;0;2;TRUE;1;1309;53;34;3,1884100425;NA;NA;NA;NA;NA;NA;"Sub";NA;1899
"215";308;2969;1;"T";"DLG";3436;"A";"2004-05-29";"CN";2004;2004;"2004-01-30";0;NA;1;0;2;TRUE;1;1273;174;32;NA;2823;"OFL";NA;"2004-05-17";"2004-05-29";2004;"Sub";348;216
"216";309;2971;1;"T";"DLG";3438;"A";"2004-05-30";"CN";2004;2004;"2004-01-31";0;NA;1;-1;2;TRUE;0;1277;108;34;3,1884100425;NA;NA;NA;NA;NA;NA;"Sub";NA;119
"217";310;2975;1;"T";"DLG";3442;"A";"2004-06-08";"CN";2004;2004;"2004-02-09";0;NA;1;0;2;TRUE;0;1301;4;34;3,1884100425;568;"SEEN2";NA;"2004-05-30";"2004-09-02";2004;"Sub";936;936
"218";311;1790;1;"T";"DLG";3629;"A";"2004-07-01";"CN";2004;2002;"2002-11-17";2;NA;1;0;2;TRUE;0;1357;112;34;3,1884100425;619;"BrF";NA;"2004-05-30";"2004-09-02";2004;"Dom";2121;2121
"219";312;2974;1;"T";"DLG";3441;"A";"2004-06-07";"CN";2004;2004;"2004-02-08";0;NA;1;0;2;TRUE;1;1299;127;34;3,1884100425;624;"AB";NA;"2004-05-30";"2004-09-02";2004;"Sub";5148;4772
"220";313;1532;0;"T";"DLG";3517;"A";"2004-06-08";"CN";2004;1999;"1999-08-21";5;NA;0;0;2;TRUE;0;1301;4;34;3,1884100425;568;"BrF";NA;"2004-05-30";"2004-09-02";2004;"Dom";4038;4038
"221";314;2972;0;"T";"DLG";3439;"A";"2004-05-30";"CN";2004;2003;"2003-05-30";1;NA;0;0;2;TRUE;1;1278;59;34;3,1884100425;601;"SEEN1";NA;"2004-05-30";"2004-09-02";2004;"Sub";593;461
"222";316;1696;1;"T";"DLG";3569;"A";"2004-06-11";"CN";2004;2002;"2002-07-31";2;NA;1;0;2;TRUE;1;1309;53;34;3,1884100425;NA;NA;NA;NA;NA;NA;"Sub";NA;63
"223";317;2980;1;"T";"DLG";3447;"A";"2004-06-11";"CN";2004;2004;"2004-02-12";0;NA;1;0;2;TRUE;1;1309;46;34;3,1884100425;2837;"ABX";NA;"2004-05-30";"2004-09-02";2004;"Sub";1470;1470
"224";320;2984;1;"T";"DLG";3451;"A";"2004-06-30";"CN";2004;2003;"2003-05-24";1;NA;1;-1;2;TRUE;0;1353;2;34;3,1884100425;567;"BrF";NA;"2004-05-30";"2004-09-02";2004;"Dom";2110;2110
"225";321;2982;1;"T";"DLG";3449;"A";"2004-06-22";"CN";2004;2003;"2003-09-26";1;NA;1;0;2;TRUE;0;1334;85;34;3,1884100425;2849;"ABX";NA;"2004-05-30";"2004-09-02";2004;"Sub";1609;1609
"226";322;2983;0;"T";"DLG";3450;"A";"2004-06-24";"CN";2004;2003;"2003-05-02";1;NA;0;0;2;TRUE;0;1339;99;34;3,1884100425;2857;"ABX";"FG";"2004-05-30";"2004-09-02";2004;"Sub";1955;1955
"227";323;1685;0;"T";"DLG";3520;"A";"2004-06-09";"CN";2004;2002;"2002-07-30";2;NA;0;0;2;TRUE;0;1305;116;34;3,1884100425;2862;"BrF";NA;"2004-05-30";"2004-09-02";2004;"Dom";2964;2964
