"","BirdID","chickyear","ars","NestID","sex","birthyear","birthday","parent_age","lifespan","minrepro","maxrepro","minreproage","maxreproage","FieldPeriodID","Status","BreedGroupID","TerritoryID","Island","PeriodStart","PeriodEnd","PeriodYear","newstat","Year","TerritoryNumber","TQ","TQcorrected","flno","newlifespan"
"140",608,1995,0,NA,0,1993,"1993-07-11",2,1721,1996,1997,3,4,19,"BrF",2112,59,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,1721
"141",608,1994,0,NA,0,1993,"1993-07-11",1,1721,1996,1997,3,4,17,"AB",2009,59,"CN","1994-07-07","1994-07-29",1994,"Sub",NA,NA,NA,NA,140,1721
"142",608,1997,1,235,0,1993,"1993-07-11",4,1721,1996,1997,3,4,22,"ABX",50,59,"CN","1997-07-01","1997-08-28",1997,"Sub",1997,42,207956.2214,207956.2214,254,1721
"143",639,1994,0,NA,0,1994,"1994-04-18",0,3089,1998,2003,4,9,17,"BrF",2020,95,"CN","1994-07-07","1994-07-29",1994,"Dom",NA,NA,NA,NA,140,3089
"144",639,2000,1,NA,0,1994,"1994-04-18",6,3089,1998,2003,4,9,39,"BrF",3123,155,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,3089
"145",639,2001,0,NA,0,1994,"1994-04-18",7,3089,1998,2003,4,9,40,"BrF",3239,155,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,3089
"146",639,2003,1,NA,0,1994,"1994-04-18",9,3089,1998,2003,4,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208,3089
"147",639,1998,1,NA,0,1994,"1994-04-18",4,3089,1998,2003,4,9,23,"BrF",179,155,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,101.1,42903.47045,42903.47045,186,3089
"148",639,1996,0,NA,0,1994,"1994-04-18",2,3089,1998,2003,4,9,21,"SEEN1",2242,71,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,50,202940.4963,202940.4963,123,3089
"149",639,1999,0,NA,0,1994,"1994-04-18",5,3089,1998,2003,4,9,26,"BrF",2464,155,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,101.1,4479.599041,4479.599041,298,3089
"150",639,1995,0,NA,0,1994,"1994-04-18",1,3089,1998,2003,4,9,19,"NSA",2130,95,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,3089
"151",639,2002,1,NA,0,1994,"1994-04-18",8,3089,1998,2003,4,9,41,"BrF",3280,155,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,3089
"152",639,1997,0,NA,0,1994,"1994-04-18",3,3089,1998,2003,4,9,22,"SEEN1",105,155,"CN","1997-07-01","1997-08-28",1997,"Sub",1997,101.1,46920.60558,46920.60558,254,3089
"153",663,2000,0,NA,0,1993,"1993-07-21",7,2580,1999,1999,6,6,39,"BrF",3115,130,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,2580
"154",663,1997,0,NA,0,1993,"1993-07-21",4,2580,1999,1999,6,6,22,"BrF",95,130,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,88.1,85048.47486,85048.47486,254,2580
"155",663,1995,0,NA,0,1993,"1993-07-21",2,2580,1999,1999,6,6,19,"BrF",2168,164,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,2580
"156",663,1998,0,NA,0,1993,"1993-07-21",5,2580,1999,1999,6,6,23,"BrF",2344,130,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,88.1,64723.26948,64723.26948,186,2580
"157",663,1999,1,NA,0,1993,"1993-07-21",6,2580,1999,1999,6,6,26,"BrF",2459,130,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,88.1,13220.1474,13220.1474,298,2580
"158",663,1996,0,NA,0,1993,"1993-07-21",3,2580,1999,1999,6,6,21,"BrF",2292,164,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,107,114333.3886,114333.3886,123,2580
"159",663,1994,0,NA,0,1993,"1993-07-21",1,2580,1999,1999,6,6,17,"BrF",2026,107,"CN","1994-07-07","1994-07-29",1994,"Dom",NA,NA,NA,NA,140,2580
"160",671,1995,0,NA,0,1993,"1993-07-23",2,783,1994,1994,1,1,19,"BrF",2162,155,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,783
"161",671,1994,1,NA,0,1993,"1993-07-23",1,783,1994,1994,1,1,17,"BrF",2045,155,"CN","1994-07-07","1994-07-29",1994,"Dom",NA,NA,NA,NA,140,783
"162",827,1995,0,NA,0,1994,"1994-05-27",1,1401,1996,1997,2,3,19,"BrF",2173,169,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,1401
"163",827,1998,0,NA,0,1994,"1994-05-27",4,1401,1996,1997,2,3,23,"ABX",2327,63,"CN","1997-12-20","1998-03-28",1998,"Sub",1998,46,150906.4505,150906.4505,186,1401
"164",827,1996,1,3401,0,1994,"1994-05-27",2,1401,1996,1997,2,3,21,"BrF",2237,63,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,46,71384.19897,71384.19897,123,1401
"165",827,1997,1,65,0,1994,"1994-05-27",3,1401,1996,1997,2,3,22,"BrF",53,63,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,46,136778.8554,136778.8554,254,1401
"166",833,1997,0,NA,0,1994,"1994-05-31",3,2266,1999,1999,5,5,22,"BrF",20,12,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,7,98770.33174,98770.33174,254,1944
"167",833,1998,0,NA,0,1994,"1994-05-31",4,2266,1999,1999,5,5,23,"BrF",2311,12,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,7,82209.36866,82209.36866,186,1944
"168",833,1995,0,NA,0,1994,"1994-05-31",1,2266,1999,1999,5,5,19,"H",2142,115,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,1944
"169",833,1996,0,NA,0,1994,"1994-05-31",2,2266,1999,1999,5,5,21,"BrF",2203,12,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,7,55843.70549,55843.70549,123,1944
"170",833,1999,1,537,0,1994,"1994-05-31",5,2266,1999,1999,5,5,26,"BrF",2408,12,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,7,17842.75643,17842.75643,298,1944
"171",835,1999,1,481,0,1994,"1994-06-01",5,2265,1996,1999,2,5,26,"BrF",295,74,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,51.1,1626.483957,1626.483957,298,1943
"172",835,1997,1,NA,0,1994,"1994-06-01",3,2265,1996,1999,2,5,22,"BrF",61,74,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,51.1,41923.36915,41923.36915,254,1943
"173",835,1995,0,NA,0,1994,"1994-06-01",1,2265,1996,1999,2,5,19,"BrF",2120,74,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,1943
"174",835,1996,1,NA,0,1994,"1994-06-01",2,2265,1996,1999,2,5,21,"BrF",2244,74,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,51.1,28239.03739,28239.03739,123,1943
"175",835,1998,0,NA,0,1994,"1994-06-01",4,2265,1996,1999,2,5,23,"BrF",2331,74,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,51.1,61233.53547,61233.53547,186,1943
"176",837,1996,0,NA,1,1994,"1994-10-07",2,1575,1998,1998,4,4,21,"BrM",2199,3,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,2,101667.6999,101667.6999,123,1451
"177",837,1995,0,NA,1,1994,"1994-10-07",1,1575,1998,1998,4,4,19,"ABX",2100,40,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,1451
"178",837,1998,2,NA,1,1994,"1994-10-07",4,1575,1998,1998,4,4,23,"BrM",120,3,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,2,113523.1576,113523.1576,186,1451
"179",837,1997,0,NA,1,1994,"1994-10-07",3,1575,1998,1998,4,4,22,"BrM",17,3,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,2,144659.4558,144659.4558,254,1451
"180",837,1998,2,181,1,1994,"1994-10-07",4,1575,1998,1998,4,4,23,"BrM",120,3,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,2,113523.1576,113523.1576,186,1451
"181",838,1996,0,NA,0,1994,"1994-10-07",2,1056,1997,1997,3,3,21,"BrF",2211,24,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,18,39554.19963,39554.19963,123,1056
"182",838,1995,0,NA,0,1994,"1994-10-07",1,1056,1997,1997,3,3,19,"ABX",2091,24,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,1056
"183",838,1997,1,NA,0,1994,"1994-10-07",3,1056,1997,1997,3,3,22,"SEEN1",2302,24,"CN","1997-07-01","1997-08-28",1997,"Sub",1997,18,73132.7197,73132.7197,254,1056
"184",840,2000,0,NA,0,1994,"1994-06-05",6,3041,1995,2002,1,8,39,"BrF",3039,20,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,3041
"185",840,2002,2,607,0,1994,"1994-06-05",8,3041,1995,2002,1,8,41,"BrF",789,20,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,3041
"186",840,1999,2,387,0,1994,"1994-06-05",5,3041,1995,2002,1,8,26,"BrF",2413,20,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,15,38132.26538,38132.26538,298,3041
"187",840,1998,1,171,0,1994,"1994-06-05",4,3041,1995,2002,1,8,23,"BrF",128,20,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,15,106777.1235,106777.1235,186,3041
"188",840,2001,1,NA,0,1994,"1994-06-05",7,3041,1995,2002,1,8,40,"BrF",3149,20,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,3041
"189",840,1996,0,NA,0,1994,"1994-06-05",2,3041,1995,2002,1,8,21,"BrF",2208,20,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,15,55418.99782,55418.99782,123,3041
"190",840,1999,2,388,0,1994,"1994-06-05",5,3041,1995,2002,1,8,26,"BrF",2413,20,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,15,38132.26538,38132.26538,298,3041
"191",840,2002,2,NA,0,1994,"1994-06-05",8,3041,1995,2002,1,8,41,"BrF",789,20,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,3041
"192",840,1995,1,NA,0,1994,"1994-06-05",1,3041,1995,2002,1,8,19,"BrF",2089,20,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,3041
"193",840,1997,1,23,0,1994,"1994-06-05",3,3041,1995,2002,1,8,22,"BrF",25,20,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,15,76513.11664,76513.11664,254,3041
"194",848,1995,0,NA,0,1994,"1994-10-22",1,2122,1999,1999,5,5,19,"ABX",2106,52,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,2122
"195",848,1998,0,NA,0,1994,"1994-10-22",4,2122,1999,1999,5,5,23,"BrF",2328,64,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,46.1,163061.4263,163061.4263,186,2122
"196",848,2000,0,NA,0,1994,"1994-10-22",6,2122,1999,1999,5,5,39,"U",3061,52,"CN","2000-07-25","2000-08-13",2000,"Sub",NA,NA,NA,NA,82,2122
"197",848,1996,0,NA,0,1994,"1994-10-22",2,2122,1999,1999,5,5,21,"NSA",12,52,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,36,32021.20161,32021.20161,123,2122
"198",848,1997,0,NA,0,1994,"1994-10-22",3,2122,1999,1999,5,5,22,"BrF",2304,64,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,46.1,114263.3299,114263.3299,254,2122
"199",848,1999,1,NA,0,1994,"1994-10-22",5,2122,1999,1999,5,5,26,"BrF",2433,64,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,46.1,67004.69423,67004.69423,298,2122
"200",862,2005,0,NA,0,1994,"1994-07-04",11,4178,1996,2002,2,8,35,"BrF",2938,90,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,60.1,NA,NA,208,4178
"201",862,1996,3,NA,0,1994,"1994-07-04",2,4178,1996,2002,2,8,21,"BrF",2256,95,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,64,135726.869,135726.869,123,4178
"202",862,2002,1,650,0,1994,"1994-07-04",8,4178,1996,2002,2,8,41,"BrF",3323,90,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,4178
"203",862,1995,0,NA,0,1994,"1994-07-04",1,4178,1996,2002,2,8,19,"BrF",2130,95,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,4178
"204",862,2001,1,NA,0,1994,"1994-07-04",7,4178,1996,2002,2,8,40,"BrF",3204,90,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,4178
"205",862,1998,0,NA,0,1994,"1994-07-04",4,4178,1996,2002,2,8,23,"BrF",159,90,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,60.1,31443.02703,31443.02703,186,4178
"206",862,2003,0,NA,0,1994,"1994-07-04",9,4178,1996,2002,2,8,30,"BrF",2584,90,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,60.1,19833.15597,19833.15597,208,4178
"207",862,1999,1,515,0,1994,"1994-07-04",5,4178,1996,2002,2,8,26,"BrF",300,90,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,60.1,25786.7429,25786.7429,298,4178
"208",862,1997,1,291,0,1994,"1994-07-04",3,4178,1996,2002,2,8,22,"BrF",71,90,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,60.1,22074.61042,22074.61042,254,4178
"209",862,2000,1,NA,0,1994,"1994-07-04",6,4178,1996,2002,2,8,39,"BrF",3090,90,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,4178
"210",862,2004,0,NA,0,1994,"1994-07-04",10,4178,1996,2002,2,8,32,"BrF",2777,90,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,4178
"211",867,1996,0,NA,1,1995,"1995-07-04",1,1305,1997,1997,2,2,21,"H",2204,13,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,8,46445.86728,46445.86728,123,1181
"212",867,1997,2,120,1,1995,"1995-07-04",2,1305,1997,1997,2,2,22,"ABX",21,13,"CN","1997-07-01","1997-08-28",1997,"Sub",1997,8,81514.273,81514.273,254,1181
"213",867,1997,2,NA,1,1995,"1995-07-04",2,1305,1997,1997,2,2,22,"ABX",21,13,"CN","1997-07-01","1997-08-28",1997,"Sub",1997,8,81514.273,81514.273,254,1181
"214",867,1998,0,NA,1,1995,"1995-07-04",3,1305,1997,1997,2,2,23,"ABX",124,13,"CN","1997-12-20","1998-03-28",1998,"Sub",1998,8,112246.7912,112246.7912,186,1181
"215",868,1997,2,NA,1,1995,"1995-07-04",2,1305,1997,1998,2,3,22,"BrM",24,16,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,11,82232.88327,82232.88327,254,1181
"216",868,1997,2,33,1,1995,"1995-07-04",2,1305,1997,1998,2,3,22,"BrM",24,16,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,11,82232.88327,82232.88327,254,1181
"217",868,1996,0,NA,1,1995,"1995-07-04",1,1305,1997,1998,2,3,21,"ABX",2214,28,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,22,41607.53096,41607.53096,123,1181
"218",868,1998,1,NA,1,1995,"1995-07-04",3,1305,1997,1998,2,3,23,"BrM",127,16,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,11,90835.86389,90835.86389,186,1181
"219",869,2003,1,778,0,1995,"1995-07-04",8,5372,1998,2006,3,11,30,"BrF",496,69,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,48,12018.41757,12018.41757,208,5372
"220",869,2002,1,NA,0,1995,"1995-07-04",7,5372,1998,2006,3,11,41,"NSA",814,69,"CN","2002-07-11","2002-10-02",2002,"Sub",NA,NA,NA,NA,181,5372
"221",869,2006,1,1491,0,1995,"1995-07-04",11,5372,1998,2006,3,11,75,"BrF",3811,69,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,48,11457.85101,11457.85101,108,5372
"222",869,2004,1,NA,0,1995,"1995-07-04",9,5372,1998,2006,3,11,32,"BrF",2760,69,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,5372
"223",869,2001,1,NA,0,1995,"1995-07-04",6,5372,1998,2006,3,11,40,"NSA",3187,69,"CN","2001-06-29","2001-07-26",2001,"Sub",NA,NA,NA,NA,97,5372
"224",869,1999,2,NA,0,1995,"1995-07-04",4,5372,1998,2006,3,11,26,"BrF",2434,65,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,46.2,14258.97034,14258.97034,298,5372
"225",869,2009,0,NA,0,1995,"1995-07-04",14,5372,1998,2006,3,11,90,"BrF",4112,69,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,48,34320.17093,34320.17093,98,5372
"226",869,2010,0,NA,0,1995,"1995-07-04",15,5372,1998,2006,3,11,103,"BrF",5530,69,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,5372
"227",869,2008,0,NA,0,1995,"1995-07-04",13,5372,1998,2006,3,11,85,"BrF",4364,69,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,5372
"228",869,1998,1,245,0,1995,"1995-07-04",3,5372,1998,2006,3,11,23,"BrF",145,65,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,46.2,105283.0529,105283.0529,186,5372
"229",869,1996,0,NA,0,1995,"1995-07-04",1,5372,1998,2006,3,11,21,"ABX",2278,132,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,90,113032.299,113032.299,123,5372
"230",869,1995,0,NA,0,1995,"1995-07-04",0,5372,1998,2006,3,11,19,"XF",2153,132,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,5372
"231",869,2005,0,NA,0,1995,"1995-07-04",10,5372,1998,2006,3,11,35,"BrF",2921,69,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,48,NA,NA,208,5372
"232",869,1997,0,NA,0,1995,"1995-07-04",2,5372,1998,2006,3,11,22,"BrF",54,65,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,46.2,162370.3383,162370.3383,254,5372
"233",869,2000,0,NA,0,1995,"1995-07-04",5,5372,1998,2006,3,11,39,"BrF",3070,65,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,5372
"234",869,2007,0,NA,0,1995,"1995-07-04",12,5372,1998,2006,3,11,77,"BrF",3929,69,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,5372
"235",879,1995,0,NA,1,1994,"1994-08-01",1,1335,1996,1996,2,2,19,"BrM",2117,68,"CN","1995-05-22","1995-09-14",1995,"Dom",NA,NA,NA,NA,83,1335
"236",879,1997,0,NA,1,1994,"1994-08-01",3,1335,1996,1996,2,2,22,"BrM",56,68,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,47.1,188159.7599,188159.7599,254,1335
"237",879,1996,1,NA,1,1994,"1994-08-01",2,1335,1996,1996,2,2,21,"BrM",2240,68,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,47.1,58784.0367,58784.0367,123,1335
"238",879,1998,0,NA,1,1994,"1994-08-01",4,1335,1996,1996,2,2,23,"BrM",147,68,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,47.1,144844.9556,144844.9556,186,1335
"239",880,1998,0,NA,0,1995,"1995-07-23",3,1286,1997,1999,2,4,23,"BrF",149,73,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,51,59691.32372,59691.32372,186,1286
"240",880,1997,1,260,0,1995,"1995-07-23",2,1286,1997,1999,2,4,22,"BrF",60,73,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,51,36774.26269,36774.26269,254,1286
"241",880,1996,0,NA,0,1995,"1995-07-23",1,1286,1997,1999,2,4,21,"H",2252,89,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,60,101424.5573,101424.5573,123,1286
"242",880,1995,0,NA,0,1995,"1995-07-23",0,1286,1997,1999,2,4,19,"XF",2127,89,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,1286
"243",880,1999,1,482,0,1995,"1995-07-23",4,1286,1997,1999,2,4,26,"BrF",2439,73,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,51,1408.137408,1408.137408,298,1286
"244",884,1997,2,NA,1,1995,"1995-08-11",2,960,1997,1997,2,2,22,"BrM",70,89,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,60,72541.18661,72541.18661,254,960
"245",884,1996,0,NA,1,1995,"1995-08-11",1,960,1997,1997,2,2,21,"H",2299,171,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,114,88101.65259,88101.65259,123,960
"246",884,1998,0,NA,1,1995,"1995-08-11",3,960,1997,1997,2,2,23,"BrM",158,89,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,60,73692.10701,73692.10701,186,960
"247",884,1995,0,NA,1,1995,"1995-08-11",0,960,1997,1997,2,2,19,"XF",2175,171,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,960
"248",886,1999,1,NA,1,1995,"1995-08-13",4,1827,1999,1999,4,4,26,"BrM",288,37,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,27,14792.39734,14792.39734,298,1827
"249",886,2000,0,NA,1,1995,"1995-08-13",5,1827,1999,1999,4,4,39,"BrM",3051,37,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,1827
"250",886,1998,0,NA,1,1995,"1995-08-13",3,1827,1999,1999,4,4,23,"BrM",2317,37,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,27,51360.27174,51360.27174,186,1827
"251",886,1996,0,NA,1,1995,"1995-08-13",1,1827,1999,1999,4,4,21,"ABX",2212,25,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,19,50341.73202,50341.73202,123,1827
"252",886,1997,0,NA,1,1995,"1995-08-13",2,1827,1999,1999,4,4,22,"SEEN1",2303,35,"CN","1997-07-01","1997-08-28",1997,"Sub",1997,26.1,156739.7103,156739.7103,254,1827
"253",890,1998,3,NA,1,1995,"1995-08-14",3,1826,1997,2000,2,5,23,"BrM",2313,28,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,22,67553.60083,67553.60083,186,1826
"254",890,1997,1,NA,1,1995,"1995-08-14",2,1826,1997,2000,2,5,22,"BrM",31,28,"CN","1997-07-01","1997-08-28",1997,"Dom",1997,22,69733.41141,69733.41141,254,1826
"255",890,1998,3,255,1,1995,"1995-08-14",3,1826,1997,2000,2,5,23,"BrM",2313,28,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,22,67553.60083,67553.60083,186,1826
"256",890,1999,1,411,1,1995,"1995-08-14",4,1826,1997,2000,2,5,26,"BrM",286,28,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,22,9708.976446,9708.976446,298,1826
"257",890,2000,1,NA,1,1995,"1995-08-14",5,1826,1997,2000,2,5,39,"BrM",3046,28,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,1826
"258",890,1996,0,NA,1,1995,"1995-08-14",1,1826,1997,2000,2,5,21,"AB",2221,41,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,30,32144.08743,32144.08743,123,1826
"259",890,1998,3,194,1,1995,"1995-08-14",3,1826,1997,2000,2,5,23,"BrM",2313,28,"CN","1997-12-20","1998-03-28",1998,"Dom",1998,22,67553.60083,67553.60083,186,1826
"260",911,2004,1,NA,1,1994,"1994-05-22",10,5955,1999,2010,5,16,32,"BrM",2709,4,"CN","2004-05-17","2004-05-29",2004,"Dom",NA,NA,NA,NA,126,5955
"261",911,2003,1,741,1,1994,"1994-05-22",9,5955,1999,2010,5,16,30,"BrM",447,4,"CN","2003-06-06","2003-09-02",2003,"Dom",2003,3,13625.73645,13625.73645,208,5955
"262",911,2002,2,NA,1,1994,"1994-05-22",8,5955,1999,2010,5,16,41,"BrM",3249,4,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,5955
"263",911,2001,1,NA,1,1994,"1994-05-22",7,5955,1999,2010,5,16,40,"BrM",3137,4,"CN","2001-06-29","2001-07-26",2001,"Dom",NA,NA,NA,NA,97,5955
"264",911,1995,0,NA,1,1994,"1994-05-22",1,5955,1999,2010,5,16,19,"ABX",2089,20,"CN","1995-05-22","1995-09-14",1995,"Sub",NA,NA,NA,NA,83,5955
"265",911,1997,0,NA,1,1994,"1994-05-22",3,5955,1999,2010,5,16,22,"SEEN2",2302,24,"CN","1997-07-01","1997-08-28",1997,"Sub",1997,18,73132.7197,73132.7197,254,5955
"266",911,2006,1,NA,1,1994,"1994-05-22",12,5955,1999,2010,5,16,75,"BrM",3763,4,"CN","2006-06-12","2006-09-02",2006,"Dom",2006,3,11419.36465,11419.36465,108,5955
"267",911,2002,2,620,1,1994,"1994-05-22",8,5955,1999,2010,5,16,41,"BrM",3249,4,"CN","2002-07-11","2002-10-02",2002,"Dom",NA,NA,NA,NA,181,5955
"268",911,2005,3,1062,1,1994,"1994-05-22",11,5955,1999,2010,5,16,35,"BrM",2876,4,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,3,NA,NA,208,5955
"269",911,1999,1,473,1,1994,"1994-05-22",5,5955,1999,2010,5,16,26,"BrM",2404,4,"CN","1999-01-12","1999-01-29",1999,"Dom",1999,3,30923.20003,30923.20003,298,5955
"270",911,2000,0,NA,1,1994,"1994-05-22",6,5955,1999,2010,5,16,39,"BrM",3028,4,"CN","2000-07-25","2000-08-13",2000,"Dom",NA,NA,NA,NA,82,5955
"271",911,2005,3,NA,1,1994,"1994-05-22",11,5955,1999,2010,5,16,35,"BrM",2876,4,"CN","2004-12-18","2005-01-12",2005,"Dom",2005,3,NA,NA,208,5955
"272",911,2010,2,NA,1,1994,"1994-05-22",16,5955,1999,2010,5,16,103,"BrM",5485,4,"CN","2010-02-12","2010-03-19",2010,"Dom",NA,NA,NA,NA,87,5955
"273",911,1996,0,NA,1,1994,"1994-05-22",2,5955,1999,2010,5,16,21,"NSA",2208,20,"CN","1996-06-24","1996-08-11",1996,"Sub",1996,15,55418.99782,55418.99782,123,5955
"274",911,2008,0,NA,1,1994,"1994-05-22",14,5955,1999,2010,5,16,85,"BrM",4315,4,"CN","2008-01-08","2008-02-21",2008,"Dom",NA,NA,NA,NA,58,5955
"275",911,2007,1,1683,1,1994,"1994-05-22",13,5955,1999,2010,5,16,77,"BrM",3881,4,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,5955
"276",911,1998,0,NA,1,1994,"1994-05-22",4,5955,1999,2010,5,16,23,"SEEN1",137,42,"CN","1997-12-20","1998-03-28",1998,"Sub",1998,30.1,46607.7977,46607.7977,186,5955
"277",911,2009,2,NA,1,1994,"1994-05-22",15,5955,1999,2010,5,16,90,"BrM",4064,4,"CN","2008-12-30","2009-03-03",2009,"Dom",2009,3,5915.225756,5915.225756,98,5955
"278",912,1996,2,NA,0,1994,"1994-05-22",2,5222,1996,2006,2,12,21,"BrF",2197,1,"CN","1996-06-24","1996-08-11",1996,"Dom",1996,1,24390.5184,24390.5184,123,5222
"279",912,2007,0,NA,0,1994,"1994-05-22",13,5222,1996,2006,2,12,77,"BrF",3878,1,"CN","2007-01-06","2007-01-29",2007,"Dom",NA,NA,NA,NA,74,5222
